商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
乐事 黄瓜味马铃薯片 135g,8.8,4,https://img30.360buyimg.com/n1//jfs/t1/60473/25/12001/137958/5d96af62E47fc09f1/d0ec2f85d3786549.jpg,薯片零食,休闲食品
乐事 美国经典原味马铃薯片 135g,8.8,6,https://img30.360buyimg.com/n1//jfs/t1/47139/16/12497/145967/5d96af63E81a5db2d/ccae86f78ebdcbb4.jpg,薯片零食,休闲食品
张飞 情义大礼包 230g,58.8,3,https://img30.360buyimg.com/n1//jfs/t11509/177/2801338352/180781/a1d09635/5cd904e8N51641864.jpg,薯片零食,休闲食品
张飞 风味五香牛肉 225g,49,4,https://img30.360buyimg.com/n1//jfs/t25063/61/1752945061/164599/d28cc739/5bba9c6bNe7583a15.jpg,薯片零食,休闲食品
惠宜 原味米棒膨化食品 400g（32包）,8.8,2,https://img30.360buyimg.com/n1//jfs/t1/64868/22/11669/141525/5d8de035Ea51af851/72230ba11d9d378e.jpg,薯片零食,休闲食品
惠宜 海苔（原味） 27g（4.5g*6）,19.5,1,https://img30.360buyimg.com/n1//jfs/t1/70192/35/11355/145614/5d8de035Ede6f7580/0a8ddd852b9386c9.jpg,薯片零食,休闲食品
乐事 蒲烧鳗鱼味薯片 135g,9.9,1,https://img30.360buyimg.com/n1//jfs/t1/48091/9/12534/158065/5d96af6cE97b322aa/1f21e9995b9d6cf8.jpg,薯片零食,休闲食品
乐事 金黄炒蟹味薯片 135g,9.9,3,https://img30.360buyimg.com/n1//jfs/t1/70795/6/11824/157151/5d96af6cE9379bcd5/adbc5e074da57a36.jpg,薯片零食,休闲食品
乐事 红烧牛肉面味大波浪薯片 135g,8.8,1,https://img30.360buyimg.com/n1//jfs/t1/62369/37/11904/219451/5d96af6bE13ad5f98/7776d677c2a3b7b1.jpg,薯片零食,休闲食品
乐事 意大利香浓红烩味马铃薯片 135g,9.9,5,https://img30.360buyimg.com/n1//jfs/t1/68036/32/11994/172527/5d96af63Eaf2aac55/cda7c8b7ca7ad9df.jpg,薯片零食,休闲食品
乐事 青柠味马铃薯片 135g,8.8,8,https://img30.360buyimg.com/n1//jfs/t1/57460/12/12274/140930/5d96af62Ea0c89c05/c7c365f86c85baff.jpg,薯片零食,休闲食品
乐事 墨西哥鸡汁番茄味薯片 135g,9.9,7,https://img30.360buyimg.com/n1//jfs/t1/81279/1/12073/159598/5d96af63E26506ab5/35e0a439387f3817.jpg,薯片零食,休闲食品
乐事 大波浪薯片 香脆烤鸡翅味 135g,8.8,2,https://img30.360buyimg.com/n1//jfs/t1/59547/40/12097/249537/5d96af62E07563fd9/c04ca0c278132d33.jpg,薯片零食,休闲食品
惠宜 泰式海苔卷(原味) 32.4g(9支),14.8,2,https://img30.360buyimg.com/n1//jfs/t30874/263/1163317950/167390/fcbbbea5/5cd905fbNccb52b8a.jpg,薯片零食,休闲食品
裕泰乾 玫瑰鲜花饼 180g,18.9,1,https://img30.360buyimg.com/n1//jfs/t25993/274/1852927071/59640/90ca47ae/5bbefcb1N29e3c158.jpg,薯片零食,休闲食品
好丽友 浪里个浪浓香玉米味膨化食品 65g,5.9,9,https://img30.360buyimg.com/n1//jfs/t1/38904/17/7028/152696/5cd905bcE18a63eac/b8881141d41f4ed3.jpg,薯片零食,休闲食品
惠宜 麻辣味即食海蜇丝（即食海蜇） 160g（海蜇包150g+酱包7.5g+油包2.5g）,4.5,2,https://img30.360buyimg.com/n1//jfs/t1/16850/40/6473/188355/5c53f4f7E4bb66883/09f602efc704de8d.jpg,薯片零食,休闲食品
好丽友 好多鱼脆香烧烤味 33g,4.9,1,https://img30.360buyimg.com/n1//jfs/t29707/320/1159527484/167836/adc6495c/5cd920e3Nc9c87036.jpg,薯片零食,休闲食品
杰力科 中国台湾 什锦口味椰果果冻 408g,11.8,3,https://img30.360buyimg.com/n1//jfs/t1/50289/22/9766/106690/5d6fb8c0E11fe1e74/2cb3acb1a6ab2c3c.jpg,薯片零食,休闲食品
ZEK 韩国进口 芝士鳕鱼肠 105g（15g*7）,15.5,5,https://img30.360buyimg.com/n1//jfs/t24478/281/2084545322/142509/b71e3b8d/5b73944eN557af732.jpg,薯片零食,休闲食品
Dove/德芙 草莓蔓越莓酸奶巧克力 42g,7.9,1,https://img30.360buyimg.com/n1//jfs/t1/53732/8/7103/56508/5d4d9812E4e90931c/b9ac6c18eadbcd7f.jpg,薯片零食,休闲食品
好丽友 好多鱼浓香茄汁味 33g,4.9,2,https://img30.360buyimg.com/n1//jfs/t29323/305/1176883593/157877/11a52e38/5cd920e2N05094c4b.jpg,薯片零食,休闲食品
好丽友 好友趣切片型马铃薯片 韩国泡菜味 75g,4.8,5,https://img30.360buyimg.com/n1//jfs/t1/68207/38/6643/164129/5d4d99f8E09b11a4f/d324f7406b48cd43.jpg,薯片零食,休闲食品
惠宜 烧烤牛肉 50g,6.5,0,https://img30.360buyimg.com/n1//jfs/t1/46425/30/13157/167243/5da0347cE3f9ed763/94a3e7dd214ccda6.jpg,薯片零食,休闲食品
奇多 泰式甜辣味真鲜虾片 55g,5.2,50,https://img30.360buyimg.com/n1//jfs/t1/82362/22/10660/214388/5d808e40E67ec4ce7/a937458602d22859.jpg,薯片零食,休闲食品
乐事 香辣小龙虾味薯片 75g,5.5,41,https://img30.360buyimg.com/n1//jfs/t1/50404/35/11062/152653/5d808e3dE93c4afa5/cadb7ce73e9af4b9.jpg,薯片零食,休闲食品
乐事 薯片组合包320g(原味160g+青柠味160g）,16.9,40,https://img30.360buyimg.com/n1//jfs/t1/68410/1/10456/250477/5d808e40E3c75bf1a/1767805f8e1c5cdb.jpg,薯片零食,休闲食品
薯愿 焙烤型型马铃薯膨化食品 香烤原味 208g,12.8,6,https://img30.360buyimg.com/n1//jfs/t9943/135/2791517309/120975/cb5d0b21/5cd9055fN321dc882.jpg,薯片零食,休闲食品
呀土豆 油炸型膨化食品蜂蜜黄油味 130g,8.9,19,https://img30.360buyimg.com/n1//jfs/t28618/163/1188396040/171330/2b475436/5cd9062eNcf10ac27.jpg,薯片零食,休闲食品
呀土豆 油炸型膨化食品滋香烤鸡味 70g,4.8,13,https://img30.360buyimg.com/n1//jfs/t1/77794/9/6794/188673/5d4d9a0fE7784220e/5e211e6a7129e16f.jpg,薯片零食,休闲食品
好丽友 呀!土豆 油炸型膨化食品 番茄酱味 70g,4.8,21,https://img30.360buyimg.com/n1//jfs/t1/41578/26/11492/191606/5d4d99eaEdb6091e1/434bc7ae776cb34d.jpg,薯片零食,休闲食品
乐事 得克萨斯烧烤味马铃薯片 135g,8.8,0,https://img30.360buyimg.com/n1//jfs/t1/79147/27/12055/164885/5d96af63E8f281653/eb8d1011b06ad4bc.jpg,薯片零食,休闲食品
乐事 飘香麻辣锅味薯片 135g,8.8,1,https://img30.360buyimg.com/n1//jfs/t1/67165/28/11925/164632/5d96af62E0b4c10ab/420b290d333cbe00.jpg,薯片零食,休闲食品
乐事 大波浪薯片 铁板鱿鱼味 135g,8.8,0,https://img30.360buyimg.com/n1//jfs/t1/73230/25/12019/238662/5d96af62E80632c43/64aefc493a251c5b.jpg,薯片零食,休闲食品
商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
徐福记 蛋黄沙琪玛 416g,8.8,252,https://img30.360buyimg.com/n1//jfs/t28498/163/1338743397/197452/b2cc2148/5cdd3da1N0b9b84b2.jpg,饼干糕点,休闲食品
趣多多 香浓巧克力味香脆曲奇 285g,9.9,56,https://img30.360buyimg.com/n1//jfs/t1/48054/7/8211/215620/5d5b9a99Ee77aebb3/273a77fc8a3dc5bf.jpg,饼干糕点,休闲食品
趣多多 软式甜饼 经典巧克力原味 240g,9.9,47,https://img30.360buyimg.com/n1//jfs/t1/68285/26/7808/190827/5d5b9ab2E2458067a/68bc08ae7c5810f6.jpg,饼干糕点,休闲食品
徐福记 黑糖沙琪玛 416g,8.8,115,https://img30.360buyimg.com/n1//jfs/t29683/260/1318230918/167477/8e4cbfbf/5cdd3da9Nedfed0d7.jpg,饼干糕点,休闲食品
旺旺 非油炸雪饼 360g,15.8,62,https://img30.360buyimg.com/n1//jfs/t1/48142/26/7159/289500/5d4d9a11Ef2cba668/d2611827233fdcc0.jpg,饼干糕点,休闲食品
达利园 香橙味法式软面包 360g,9.9,136,https://img30.360buyimg.com/n1//jfs/t1/42098/30/9841/180896/5d3684caEe764bfb9/899d13d969d26f68.jpg,饼干糕点,休闲食品
达利园 法式软面包 360g(18枚),9.9,142,https://img30.360buyimg.com/n1//jfs/t23311/154/2090409155/202610/bcdc33d4/5b738e84Ne3db6764.jpg,饼干糕点,休闲食品
盼盼 法式软面包(调理面包) 奶香味 460g,9.9,44,https://img30.360buyimg.com/n1//jfs/t25642/250/1025785251/202056/4f8db127/5b8603a6N8aca238a.jpg,饼干糕点,休闲食品
乒乓 马来西亚进口 芝士甜夹心饼干 208g（26g*8小包）,9.9,63,https://img30.360buyimg.com/n1//jfs/t1/84383/5/8232/241972/5d5b9ab1E0560c26c/9e1a8bec54c6f413.jpg,饼干糕点,休闲食品
达利园 酥丝面包(热加工) 480g(12枚),14.8,25,https://img30.360buyimg.com/n1//jfs/t1/23582/40/2390/86200/5c1c941fEa8a97cde/d7ba8cc07660e29a.jpg,饼干糕点,休闲食品
慕兰卡 （moranca） 小白心里软面包1个（口味随机） 20g,1.5,261,https://img30.360buyimg.com/n1//jfs/t1/81027/36/9030/47739/5d6e3219Ebac795a6/18b30a9b40abcd73.jpg,饼干糕点,休闲食品
奥利奥 原味夹心饼干 466g(8包独立装),19.8,95,https://img30.360buyimg.com/n1//jfs/t1/68193/30/7625/156924/5d5b9ab4E4c0b0f96/f8e469cdb9c252b5.jpg,饼干糕点,休闲食品
Tipo 越南进口 牛奶味奶蛋酥脆面包干（冷加工糕点） 135g（14包）,9.9,60,https://img30.360buyimg.com/n1//jfs/t1/58010/37/2909/76019/5d0b5aeeEdbe5b28c/b69560843c056abf.jpg,饼干糕点,休闲食品
徐福记 凤梨酥 184g,8.9,94,https://img30.360buyimg.com/n1//jfs/t1/24837/15/6121/165818/5c49325dEa83d251d/50b8919003ccf7b6.jpg,饼干糕点,休闲食品
达利园 法式小面包 香奶味 400g（20枚）,9.7,77,https://img30.360buyimg.com/n1//jfs/t1/43771/37/6340/153742/5cffaaeaE3af33f20/3fc8f63c111fec8b.jpg,饼干糕点,休闲食品
精益珍 鸡蛋味沙琪玛（冷加工糕点） 668g（24个）,12.8,109,https://img30.360buyimg.com/n1//jfs/t1/46144/20/12152/183001/5d9584caEcd6df6b2/0d0cb2cecf187a2d.jpg,饼干糕点,休闲食品
Richeese/丽芝士 印度尼西亚进口 奶酪威化饼干 200g,9.9,116,https://img30.360buyimg.com/n1//jfs/t1/59383/25/7617/151758/5d5b9a9dE579ed36f/7528387a29816116.jpg,饼干糕点,休闲食品
江中猴姑 米稀酥性饼干 72g+赠24g,10.5,36,https://img30.360buyimg.com/n1//jfs/t1/55406/17/8338/148522/5d5b9aacE6538c61a/c7a88c0a65fac4e5.jpg,饼干糕点,休闲食品
奥利奥 巧克力味夹心饼干 466g(8包独立装),19.8,38,https://img30.360buyimg.com/n1//jfs/t1/54611/19/8352/153205/5d5b9aa7E3079f1f2/777f2f709cb5e4c4.jpg,饼干糕点,休闲食品
Great Value/惠宜 手撕面包 516g （新旧包装，随机发货）,14.8,34,https://img30.360buyimg.com/n1//jfs/t1/18297/34/10486/168806/5c878461Ef07e4f2e/0e4cc3bc1a31b5ce.jpg,饼干糕点,休闲食品
好丽友 Q蒂多层蛋糕 榛子巧克力味 168g（28g*6枚）新旧包装随机发送,12.5,51,https://img30.360buyimg.com/n1//jfs/t1/42479/8/14352/168633/5d74ccfaE1971f0ec/31dd48bd2f49a319.jpg,饼干糕点,休闲食品
奥利奥 巧脆卷巧克力味威化饼干 55g,3.8,31,https://img30.360buyimg.com/n1//jfs/t1/51039/14/7634/166596/5d53640aE4ab19697/1b42e8b3ffb29b73.jpg,饼干糕点,休闲食品
好丽友 巧克力味涂饰蛋类芯饼 408g 34g*12包,14.6,30,https://img30.360buyimg.com/n1//jfs/t1/64014/5/6946/224386/5d4d4528Ef71ac5ca/04ce64670c2e2230.jpg,饼干糕点,休闲食品
桃李 天然酵母面包（牛奶蛋羹味） 75g,4.2,40,https://img30.360buyimg.com/n1//jfs/t1/47279/16/11711/106176/5d8c4144E7cd0543c/c4289e09573843b5.jpg,饼干糕点,休闲食品
太平 梳打饼干香葱味随身独立装 400g(16包独立装),9.8,37,https://img30.360buyimg.com/n1//jfs/t1/50643/7/8278/152014/5d5b9a98E237ed0a5/696e5fc954af864f.jpg,饼干糕点,休闲食品
雀巢 脆脆鲨巧克力味威化代可可脂巧克力 640g（24*20g+8*20g）,32.2,33,https://img30.360buyimg.com/n1//jfs/t1/39071/4/14655/148198/5d5cf267E13cfd135/347dbe49a8697de2.jpg,饼干糕点,休闲食品
茱蒂丝 马来西亚进口 雷蒙德柠檬味夹心饼干 272g（17g*16）,18.8,18,https://img30.360buyimg.com/n1//jfs/t1/55195/7/8273/100167/5d5b9aadE1eb6ac7c/6fe6b4370bd282e5.jpg,饼干糕点,休闲食品
乒乓 马来西亚进口 芝士夹心饼干 184g（23g*8小包）,9.9,25,https://img30.360buyimg.com/n1//jfs/t1/64895/31/7702/262523/5d5b9ab1E1b129f40/03fac47375fc891d.jpg,饼干糕点,休闲食品
好丽友超值分享装 624g(巧克力味派34g*12枚/盒+清新抹茶本味派36g*6枚/盒),19.8,28,https://img30.360buyimg.com/n1//jfs/t1/49517/19/7281/247716/5d4d453eE752f56ab/46c7e642d4cdb7c1.jpg,饼干糕点,休闲食品
精益珍 黑糖沙琪玛 480g（内含18个）,12.8,19,https://img30.360buyimg.com/n1//jfs/t25690/21/551444796/258366/4eed5f73/5b73b7a5N57e4ac25.jpg,饼干糕点,休闲食品
奥利奥 原味夹心饼干 116g,5.2,27,https://img30.360buyimg.com/n1//jfs/t27898/51/1492950585/77873/63c5897d/5be4f87eN4a033898.jpg,饼干糕点,休闲食品
太平 梳打饼干奶盐味 400g(16包独立装),9.8,30,https://img30.360buyimg.com/n1//jfs/t1/42229/18/12326/140006/5d5b9a9cE31f5ec7a/04ef5eb6eac64dde.jpg,饼干糕点,休闲食品
熙御园 四川特产椒盐味麻饼 450g（10枚）,16.8,16,https://img30.360buyimg.com/n1//jfs/t27448/106/2554983608/86335/bf2ccf4a/5c061b36Nd124e256.jpg,饼干糕点,休闲食品
惠宜 黄油华夫饼 672g（24包）,20.5,2,https://img30.360buyimg.com/n1//jfs/t1/20233/27/13051/106010/5c9c7e4bE9f65af08/1f3e528467215f73.jpg,饼干糕点,休闲食品
VIEIRA 葡萄牙进口 玛丽亚饼干 800g(4x200g),15.8,8,https://img30.360buyimg.com/n1//jfs/t1/75508/27/9187/118631/5d6fb8f3E9b55a838/45b91583ea7eb514.jpg,饼干糕点,休闲食品
趣多多 软式甜饼 精选红提味 240g（3包独立装）,9.9,3,https://img30.360buyimg.com/n1//jfs/t1/51975/8/8018/182393/5d5b9c8dE07e2ee48/4ec1b124beb3de51.jpg,饼干糕点,休闲食品
慕兰卡 小白心里软酸奶味夹心面包 8个/份,10.8,13,https://img30.360buyimg.com/n1//jfs/t1/73336/29/9109/46207/5d6e3230E3f4b8fbe/741f00abdf818781.jpg,饼干糕点,休闲食品
惠宜 麦麸消化饼 黑芝麻味 570g,9.9,17,https://img30.360buyimg.com/n1//jfs/t21331/217/2649624744/160120/a3647bee/5b61267cN3eb6a25f.jpg,饼干糕点,休闲食品
雀巢 花生味夹心威化代可可脂巧克力 640g（24*20g+赠8*20g）,32.2,11,https://img30.360buyimg.com/n1//jfs/t1/64224/35/7909/174040/5d5cf267Edd537f75/fc510c854fb232e8.jpg,饼干糕点,休闲食品
好丽友 蛋黄派 276g 23g*12包,16.9,13,https://img30.360buyimg.com/n1//jfs/t1/34890/23/14933/237322/5d4d4528E4f867dcf/d41c2699a40076a7.jpg,饼干糕点,休闲食品
OREO/奥利奥 MINI夹心饼干 55g,4.5,18,https://img30.360buyimg.com/n1//jfs/t1/75935/6/7130/135603/5d53640aEf825211d/c2348f470d13b358.jpg,饼干糕点,休闲食品
惠宜 巧克派（涂饰蛋类芯饼 巧克力味） 384g（32g*12） 新旧包装随机发货,9.9,7,https://img30.360buyimg.com/n1//jfs/t1/65959/2/7773/113370/5d5b9e33Ee033a354/5250a80e39b40a1e.jpg,饼干糕点,休闲食品
奥利奥 巧轻脆浓情提拉米苏味夹心饼干 380g,19.5,7,https://img30.360buyimg.com/n1//jfs/t1/40334/40/14623/136462/5d5b9caaEcc6e3bc1/8917c6d3133ca1c6.jpg,饼干糕点,休闲食品
奥利奥 超级飞侠迷你饼干 120g（6包独立包装）,12.5,1,https://img30.360buyimg.com/n1//jfs/t1/74902/10/7684/152880/5d5b9ca2E9a18b1b9/ccbe0e85c82c1708.jpg,饼干糕点,休闲食品
太平 紫薯味米香威化饼干 61.8g,5.5,1,https://img30.360buyimg.com/n1//jfs/t29338/323/1211215484/117300/5a04104f/5cda3229Ndf31ed96.jpg,饼干糕点,休闲食品
太平 米香威化饼干 61.8g,5.5,1,https://img30.360buyimg.com/n1//jfs/t1/57441/6/8192/120452/5d5b9c96Eb0d29e1b/c75ccc53d478da18.jpg,饼干糕点,休闲食品
惠宜 抹茶曲奇饼干 144g,9.9,1,https://img30.360buyimg.com/n1//jfs/t1/34980/35/9048/97112/5cceaf09E02644e60/9287a62595a35992.jpg,饼干糕点,休闲食品
好丽友 优格派 注芯蛋类芯饼 蔓越莓酸奶味 276g（23g*12枚）,17.7,5,https://img30.360buyimg.com/n1//jfs/t1/80145/19/9570/173488/5d71b848Ea72d359d/b93c9bca95028f70.jpg,饼干糕点,休闲食品
惠宜 草莓味夹心饼干 375g,9.9,3,https://img30.360buyimg.com/n1//jfs/t1/8959/14/10927/172265/5c25c634E5beaf505/530716e3b8461093.jpg,饼干糕点,休闲食品
盼盼 梅尼耶干蛋糕奶香味 240g,16.8,0,https://img30.360buyimg.com/n1//jfs/t1/5376/15/6508/196124/5ba2f329E0e839fee/0905c4d609b2d2fa.jpg,饼干糕点,休闲食品
好丽友 牛奶巧克力味蘑古力饼干 48g,4.9,1,https://img30.360buyimg.com/n1//jfs/t27097/59/96956645/150777/3030a8e/5b84efeaN8fd6afe1.jpg,饼干糕点,休闲食品
惠宜 夹心苏打饼干（优格芝士味） 560g,19.5,4,https://img30.360buyimg.com/n1//jfs/t1/78817/11/7712/105251/5d5b9f8bEb4c965cb/786f1f892db1a8ef.jpg,饼干糕点,休闲食品
好丽友 Q蒂蛋糕 红丝绒莓莓味 168g（28g*6枚 ）,12.5,11,https://img30.360buyimg.com/n1//jfs/t1/42700/23/15423/118623/5d8334acE76764a6b/5af56d4a8fc9970f.jpg,饼干糕点,休闲食品
惠宜 原味夹心饼干 375g,9.9,2,https://img30.360buyimg.com/n1//jfs/t1/19722/31/3246/159995/5c25c621E2383bcf1/dada9cd2b280eda6.jpg,饼干糕点,休闲食品
惠宜 奶香味法式小面包 400g,8.8,5,https://img30.360buyimg.com/n1//jfs/t1/46737/9/2931/142819/5d0b5b58Eb9d137b1/0facc319e907ee14.jpg,饼干糕点,休闲食品
奥利奥 巧克力夹心饼干随身独立装 349g,13.7,10,https://img30.360buyimg.com/n1//jfs/t26233/20/1543721629/159126/82c4bbf1/5be4f90fN587b0184.jpg,饼干糕点,休闲食品
惠宜 蓝莓味提子纤麦饼干 600g,19.5,2,https://img30.360buyimg.com/n1//jfs/t1/81186/36/1333/107137/5cf8c900E749e0379/7c2e912ac11bfd32.jpg,饼干糕点,休闲食品
惠宜 金桔柠檬味夹心饼干 560g,19.5,5,https://img30.360buyimg.com/n1//jfs/t26590/10/2302726228/96804/75c27ef0/5bfcfc46N9d59774b.jpg,饼干糕点,休闲食品
慕兰卡 小白心里软香草味夹心面包 8个/份,10.8,6,https://img30.360buyimg.com/n1//jfs/t1/44315/22/13786/47739/5d6e3230E64ca9d59/00c1c9f7ef6f3a10.jpg,饼干糕点,休闲食品
雀巢 巧克力味夹心威化代可可脂巧克力 272g（16*17g）,18.8,1,https://img30.360buyimg.com/n1//jfs/t1/51543/13/8390/104962/5d5cf267E278be3b4/2f20112456308799.jpg,饼干糕点,休闲食品
沃集鲜/Marketside 黄油芝香磅蛋糕,12.8,7,https://img30.360buyimg.com/n1//jfs/t1/46143/29/9785/88204/5d70d4f0E579226f2/f99e7357e5ada92b.jpg,饼干糕点,休闲食品
惠宜 低糖麦麸消化饼 570g,9.9,3,https://img30.360buyimg.com/n1//jfs/t1/82392/25/7645/162614/5d5b9f94Eb7bd1648/309e1199d23ae748.jpg,饼干糕点,休闲食品
陈昌银 陈麻花 六味装 528g,28.8,2,https://img30.360buyimg.com/n1//jfs/t1/43550/33/8178/232961/5d19d35aE11c06f4c/e561e11846e897a8.jpg,饼干糕点,休闲食品
好丽友 装饰饼干 48g*3,10.9,1,https://img30.360buyimg.com/n1//jfs/t20503/269/2309108772/201290/6514f880/5b51a741N09a5cb1f.jpg,饼干糕点,休闲食品
猫哆哩 酸角糕 160g,9.9,4,https://img30.360buyimg.com/n1//jfs/t28813/127/1511529500/70689/cd1f0065/5ce284ebNd0d28981.jpg,饼干糕点,休闲食品
好丽友 提拉米苏 注心蛋类芯饼 咖啡芝士味 276g（12枚）,22,3,https://img30.360buyimg.com/n1//jfs/t1/70045/5/6708/223400/5d4d4529E7d88e362/ca156a11490146cb.jpg,饼干糕点,休闲食品
闲趣 轻柔夹心饼干雪融芝士味 160g,8.4,1,https://img30.360buyimg.com/n1//jfs/t1/39882/18/12075/136314/5d3684caEba414a63/e64213fd805130a2.jpg,饼干糕点,休闲食品
奥利奥（Oreo） 巧脆卷香草口味威化饼干 55g,3.8,1,https://img30.360buyimg.com/n1//jfs/t1/58139/26/7646/177765/5d53640aEa8969c82/6066e30b139b817e.jpg,饼干糕点,休闲食品
雀巢 脆脆鲨牛奶味威化代可可脂巧克力 640g（24*20g+8*20g）,32.2,10,https://img30.360buyimg.com/n1//jfs/t1/81042/28/7690/106535/5d5cf267Ee5ba096e/a0af7788ac5def8e.jpg,饼干糕点,休闲食品
好丽友 Q蒂郁白蛋糕 柚见白巧味 168g（28g*6枚）,11.1,9,https://img30.360buyimg.com/n1//jfs/t1/76744/14/5405/122741/5d391f55E35f7a4b8/79a13079b5c68aff.jpg,饼干糕点,休闲食品
奥利奥 超级飞侠迷你饼干蔓越莓味 40g,4.1,12,https://img30.360buyimg.com/n1//jfs/t1/80554/23/6843/115544/5d4d98e0Eb8b3bdbe/18e3e631af54bf02.jpg,饼干糕点,休闲食品
奥利奥 超级飞侠迷你饼干巧克力味 40g,4.1,13,https://img30.360buyimg.com/n1//jfs/t1/79254/21/6734/114143/5d4d98e1Eefd9d66d/dc7d8df361145f6b.jpg,饼干糕点,休闲食品
奥利奥 超级飞侠牛奶味迷你饼干 120g（6包独立包装）,12.5,8,https://img30.360buyimg.com/n1//jfs/t1/80738/3/7671/156162/5d5b9c9dE9f988e7a/f844bc2b29c79e20.jpg,饼干糕点,休闲食品
趣多多 香脆曲奇咖啡味 285g,9.9,32,https://img30.360buyimg.com/n1//jfs/t1/50865/1/8289/172172/5d5b9c71Eb00879e4/826b62a551abfa7c.jpg,饼干糕点,休闲食品
太平 芝麻味梳打饼干 400g,10.2,16,https://img30.360buyimg.com/n1//jfs/t1/47298/37/8209/164811/5d5b9c7fEbd101d96/9af96f45531a0161.jpg,饼干糕点,休闲食品
趣多多 大块巧克力系列曲奇饼干 经典巧克力味 216g,9.9,32,https://img30.360buyimg.com/n1//jfs/t1/72244/4/7627/148734/5d5b9c72E2fcec5a7/f634d01628d75cde.jpg,饼干糕点,休闲食品
奥利奥 夹心饼干家庭装 轻甜味 8包升级独立装 466g,19.8,24,https://img30.360buyimg.com/n1//jfs/t1/81754/8/7661/149395/5d5b9ff8E71118a45/821f07a926109fa6.jpg,饼干糕点,休闲食品
惠宜 巧克力味夹心饼干 375g,9.9,1,https://img30.360buyimg.com/n1//jfs/t1/28922/33/3283/163571/5c25c62aE75b533b3/f8102d0adef52b57.jpg,饼干糕点,休闲食品
奥利奥 草莓味夹心饼干 466g(8包独立装),19.8,32,https://img30.360buyimg.com/n1//jfs/t1/68363/14/7720/151569/5d5b9fb3E391483f2/e50d38280b7c6de5.jpg,饼干糕点,休闲食品
麦维他 英国进口 原味全麦消化饼 400g,12,12,https://img30.360buyimg.com/n1//jfs/t1/49855/2/10314/100834/5d78b511E8bf61d85/a7ec9c6792ec5396.jpg,饼干糕点,休闲食品
趣多多 香脆曲奇缤纷逗巧克力味 255g,9.9,14,https://img30.360buyimg.com/n1//jfs/t1/63028/36/7731/207678/5d5b9c8aEfb69417f/0182c28d0fb015eb.jpg,饼干糕点,休闲食品
太平 梳打饼干 香葱味 800g,18.8,0,https://img30.360buyimg.com/n1//jfs/t1/69646/16/12450/155078/5d9c0a13E71ccf582/a8290197a5895aa5.jpg,饼干糕点,休闲食品
太平 梳打饼干 奶盐味 800g,18.8,0,https://img30.360buyimg.com/n1//jfs/t1/72745/23/12331/162474/5d9c0a13E34194ce9/56149df7697c01a0.jpg,饼干糕点,休闲食品
趣多多 五连包 445g,17.8,0,https://img30.360buyimg.com/n1//jfs/t1/48722/9/12842/169984/5d9c0a13E0ca08d71/8bd39aed6d2deef8.jpg,饼干糕点,休闲食品
奥利奥 超级机飞侠迷你饼干 牛奶味40g+蔓越莓味40g+巧克力味40g,11.5,0,https://img30.360buyimg.com/n1//jfs/t1/52625/11/10450/176782/5d79b89eEec1c6b83/b742b2ef2f37f138.jpg,饼干糕点,休闲食品
奥利奥 巧脆卷抹茶口味威化饼干 55g,4.5,0,https://img30.360buyimg.com/n1//jfs/t1/41397/5/11607/132798/5d536467Ee72dc7be/49a9724152d1ef94.jpg,饼干糕点,休闲食品
熙御园 成都拾味组合 460g,45,0,https://img30.360buyimg.com/n1//jfs/t1/43138/4/8299/190340/5d1b1dc9Eaf4ef2ec/52ff56b048ce5a88.jpg,饼干糕点,休闲食品
焙朗 早餐饼混合莓果味酥性饼干 300g(6包*5片),14.9,22,https://img30.360buyimg.com/n1//jfs/t1/16862/8/2434/134872/5c1c9102E694a1360/8f0970041370fa2c.jpg,饼干糕点,休闲食品
商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
DAN.D.PAK 越南进口 原味腰果 560g,69.8,21,https://img30.360buyimg.com/n1//jfs/t1/65964/30/7114/128015/5d54ba3fEb2ac1f01/20709397ec2849aa.jpg,坚果凉果,休闲食品
洽洽 香瓜子 248g,7.8,142,https://img30.360buyimg.com/n1//jfs/t1/63181/29/6833/122756/5d4d9a01E03dba0ea/9f3e3316fd4928b8.jpg,坚果凉果,休闲食品
洽洽 香瓜子 450g,14.8,41,https://img30.360buyimg.com/n1//jfs/t1/63557/40/6689/128782/5d4d9a03Ee04b1dc5/fc42381d7f92e59c.jpg,坚果凉果,休闲食品
惠宜 蒜香花生 454g 新老包装随机发,11.5,48,https://img30.360buyimg.com/n1//jfs/t29458/6/1324033064/127072/9df99b6c/5cdd2261N22a23798.jpg,坚果凉果,休闲食品
甘源 蟹黄味瓜子仁 285g,11.6,38,https://img30.360buyimg.com/n1//jfs/t1/53395/28/1829/168855/5cf8c81aE0c5364eb/965a24498cd5a03c.jpg,坚果凉果,休闲食品
洽洽 美国开心果 480g,58.8,44,https://img30.360buyimg.com/n1//jfs/t1/53624/21/9045/108886/5d677806E3eb92bd2/e2a0913bcd27d88b.jpg,坚果凉果,休闲食品
甘源 蟹黄味蚕豆 285g,11.6,26,https://img30.360buyimg.com/n1//jfs/t29191/30/1330798091/133367/dbb8eca4/5cde2c5dN1b43fdd2.jpg,坚果凉果,休闲食品
